gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,truncated_by_depth,seed_reach,observed_flow,incomplete_inflow,temporal_matched_kzt,temporal_share,active_days,temporal_matched_days,same_day_flow_days,intercluster_degree,score_coordinator,score_consolidator,score_distributor,score_transit,score_terminal,score_peripheral,alternative_role,alternative_role_score,observation_note,norm_seed_convergence,contribution_seed_convergence,norm_observed_flow,contribution_observed_flow,norm_brokerage,contribution_brokerage,norm_fan_in,contribution_fan_in,why
100000004544958100,peripheral,0.1,11,0.36602892005887716,"Связи: вход 1, выход 2; оборот max(вход,выход) 168.0 тыс. KZT. Выраженная роль не установлена.",2,False,1,2,168000.0,23200.0,3,2,0.0012088997314288205,1.9131233303650935e-05,0.1380952380952381,False,8,168000.0,False,5200.0,0.22413793103448276,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.8,0.27999999999999997,0.13286526797500997,0.03321631699375249,0.0112504122604989,0.002812603065124725,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 8 seed (+0.280); 1 плательщиков (+0.050).
100000004549591100,peripheral,0.1,19,0.30468809245651113,"Связи: вход 1, выход 0; оборот max(вход,выход) 49.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,49000.0,0.0,1,0,0.00044163465985874316,0.0,0.0,True,7,49000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.038752369826044575,0.009688092456511144,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004552204100,peripheral,0.1,41,0.33726121694821654,"Связи: вход 1, выход 2; оборот max(вход,выход) 22.5 тыс. KZT. Выраженная роль не установлена.",3,False,1,2,22500.0,10000.0,2,2,0.0008576384069387879,1.9131233303650935e-05,0.4444444444444444,False,8,22500.0,False,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.8,0.27999999999999997,0.017794455532367404,0.004448613883091851,0.0112504122604989,0.002812603065124725,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 8 seed (+0.280); 1 плательщиков (+0.050).
100000004553349100,terminal,0.6197900430546661,10,0.2965332889183723,"Вход 7.8 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,7755.0,0.0,1,0,0.00029839584617534764,0.0,0.0,False,7,7755.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6197900430546661,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.006133155673489299,0.0015332889183723249,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004559194100,terminal,0.7303023895541083,16,0.35078462951310885,"Вход 282.1 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,282145.0,0.0,6,0,0.00031417356151444004,0.0,0.0,False,7,282145.0,False,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.7303023895541083,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.22313851805243562,0.055784629513108905,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); поток 282.1 тыс. KZT (+0.056).
100000004564736100,terminal,0.6227080136453891,29,0.2979657425887279,"Вход 15.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,15000.0,0.0,2,0,0.0003747874484539919,0.0,0.0,False,7,15000.0,False,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.6227080136453891,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.011862970354911604,0.002965742588727901,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004569484100,coordinator,0.92,18,0.6258437229227701,Посредничество 0.00360; соседних сообществ 2; достижим от 7 seed. Структурный связующий узел.,3,False,2,4,98312.0,156000.0,3,4,0.00031763079187094686,0.0035960504497516703,1.586784929611848,False,7,156000.0,True,0.0,0.0,6,0,0,2,0.92,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.7,0.24499999999999997,0.12337489169108068,0.03084372292277017,1.0,0.25,0.6666666666666666,0.09999999999999999,Главные вклады: посредничество 0.00360 (+0.250); достижим от 7 seed (+0.245).
100000004569637100,peripheral,0.1,8,0.2960874389492002,"Связи: вход 1, выход 0; оборот max(вход,выход) 5.5 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,5500.0,0.0,1,0,0.0005498069741056918,0.0,0.0,True,7,5500.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.0043497557968009215,0.0010874389492002304,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004571634100,peripheral,0.1,11,0.33395432345163717,"Связи: вход 1, выход 0; оборот max(вход,выход) 20.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,20000.0,0.0,1,0,0.0003719996140345759,0.0,0.0,True,8,20000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.8,0.27999999999999997,0.015817293806548807,0.003954323451637202,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 8 seed (+0.280); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004573782100,terminal,0.6227080136453891,1,0.08796574258872789,"Вход 15.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=2. Кандидат в конечные получатели за период.",2,False,1,0,15000.0,0.0,1,0,0.0003081765545706324,0.0,0.0,False,1,15000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6227080136453891,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.011862970354911604,0.002965742588727901,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000004580202100,peripheral,0.1,29,0.31386918408798953,"Связи: вход 1, выход 3; оборот max(вход,выход) 45.0 тыс. KZT. Выраженная роль не установлена.",2,False,1,3,9000.0,45000.0,1,4,0.000320294255853014,6.782891807658058e-05,5.0,False,7,45000.0,True,5000.0,0.5555555555555556,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.7,0.24499999999999997,0.03558891106473481,0.008897227766183702,0.039887825287223365,0.009971956321805841,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004580254100,terminal,0.6945863489723669,28,0.3505241898619371,"Вход 27.9 тыс. KZT от 2 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,2,0,27940.0,0.0,2,0,0.00031056006018719695,0.0,0.0,False,7,27940.0,False,0.0,0.0,2,0,0,1,0.0,0.0,0.0,0.0,0.6945863489723669,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.02209675944774868,0.00552418986193717,0.0,0.0,0.6666666666666666,0.09999999999999999,Главные вклады: достижим от 7 seed (+0.245); 2 плательщиков (+0.100).
100000004584730100,peripheral,0.1,49,0.30429266011134737,"Связи: вход 1, выход 0; оборот max(вход,выход) 47.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,47000.0,0.0,1,0,0.0003021364534502399,0.0,0.0,True,7,47000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.03717064044538969,0.009292660111347422,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004586598100,peripheral,0.1,25,0.44551242495880383,"Связи: вход 1, выход 0; оборот max(вход,выход) 761.3 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,761255.0,0.0,4,0,0.0005360538382084844,0.0,0.0,True,7,761255.0,False,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.6020496998352155,0.15051242495880388,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); поток 761.3 тыс. KZT (+0.151). Выход за границей неизвестен.
100000004587414100,terminal,0.8982453914591464,10,0.4505019428381982,"Вход 533.6 тыс. KZT от 2 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,2,0,533603.0,0.0,2,0,0.0003131099573230508,0.0,0.0,False,7,533603.0,False,0.0,0.0,2,0,0,1,0.0,0.0,0.0,0.0,0.8982453914591464,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.4220077713527931,0.10550194283819828,0.0,0.0,0.6666666666666666,0.09999999999999999,Главные вклады: достижим от 7 seed (+0.245); поток 533.6 тыс. KZT (+0.106).
100000004588479100,terminal,0.6882095058580928,16,0.3301209168842335,"Вход 177.6 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,177633.0,0.0,2,0,0.0003030105405607593,0.0,0.0,False,7,177633.0,False,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.6882095058580928,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.1404836675369342,0.03512091688423355,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004591973100,peripheral,0.1,7,0.3875842203233107,"Связи: вход 1, выход 1; оборот max(вход,выход) 100.0 тыс. KZT. Выраженная роль не установлена.",3,False,1,1,10000.0,100000.0,1,1,0.0003967253834840287,1.9131233303650935e-05,10.0,False,9,100000.0,True,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.9,0.315,0.07908646903274402,0.019771617258186006,0.0112504122604989,0.002812603065124725,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 9 seed (+0.315); 1 плательщиков (+0.050).
100000004592467100,terminal,0.6194859619234038,2,0.08638401320807301,"Вход 7.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=2. Кандидат в конечные получатели за период.",2,False,1,0,7000.0,0.0,1,0,0.00028508314064614436,0.0,0.0,False,1,7000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6194859619234038,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.005536052832292082,0.0013840132080730205,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000004596284100,peripheral,0.1,16,0.30093148517745577,"Связи: вход 1, выход 0; оборот max(вход,выход) 30.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,30000.0,0.0,1,0,0.0005878012304554594,0.0,0.0,True,7,30000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.023725940709823208,0.005931485177455802,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004601193100,peripheral,0.1,11,0.3466081584968762,"Связи: вход 1, выход 0; оборот max(вход,выход) 84.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,84000.0,0.0,3,0,0.0005996323638965315,0.0,0.0,True,8,84000.0,False,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.8,0.27999999999999997,0.06643263398750499,0.016608158496876246,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 8 seed (+0.280); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004603109100,consolidator,0.858021978021978,21,0.47,Вход от 3 клиентов: 2.73 млн KZT; достижим от 2 seed. Схождение потоков.,3,False,3,2,2730000.0,400000.0,8,2,0.0033684156113797845,0.0,0.14652014652014653,False,2,2730000.0,False,100000.0,0.25,6,1,2,0,0.0,0.858021978021978,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.2,0.06999999999999999,1.0,0.25,0.0,0.0,1.0,0.15,Главные вклады: поток 2.73 млн KZT (+0.250); 3 плательщиков (+0.150).
100000004610802100,peripheral,0.1,53,0.34264959759222824,"Связи: вход 1, выход 0; оборот max(вход,выход) 241.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,241000.0,0.0,18,0,0.000471160236165387,0.0,0.0,True,7,241000.0,False,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.1905983903689131,0.047649597592228275,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004611571100,terminal,0.6257488249580127,0,0.2994584996917209,"Вход 22.6 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,22550.0,0.0,1,0,0.0002852985502833329,0.0,0.0,False,7,22550.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6257488249580127,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.01783399876688378,0.004458499691720945,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004613582100,peripheral,0.1,1,0.08687830363952767,"Связи: вход 1, выход 1; оборот max(вход,выход) 9.5 тыс. KZT. Выраженная роль не установлена.",3,False,1,1,5000.0,9500.0,1,1,0.0005500911490743323,0.0,1.9,False,1,9500.0,True,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.1,0.034999999999999996,0.0075132145581106825,0.0018783036395276706,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000004616845100,peripheral,0.1,44,0.2989938666861535,"Связи: вход 1, выход 0; оборот max(вход,выход) 20.2 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,20200.0,0.0,2,0,0.0002872650006434515,0.0,0.0,True,7,20200.0,False,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.015975466744614295,0.003993866686153574,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004622227100,peripheral,0.1,0,0.30571244865559766,"Связи: вход 1, выход 3; оборот max(вход,выход) 24.9 тыс. KZT. Выраженная роль не установлена.",1,False,1,3,24931.0,19000.0,1,3,0.0002886792584432122,3.933704562078615e-05,0.762103405398901,False,7,24931.0,False,0.0,0.0,3,0,0,2,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.01971704759455341,0.004929261898638353,0.023132747027837502,0.0057831867569593754,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004629688100,peripheral,0.1,3,0.2979657425887279,"Связи: вход 1, выход 1; оборот max(вход,выход) 15.0 тыс. KZT. Выраженная роль не установлена.",3,False,1,1,5000.0,15000.0,1,2,0.00038542460363094925,0.0,3.0,False,7,15000.0,True,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.7,0.24499999999999997,0.011862970354911604,0.002965742588727901,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004634420100,terminal,0.627198748232906,22,0.09017027791301563,"Вход 26.1 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,26150.0,0.0,1,0,0.0002880889291578386,0.0,0.0,False,1,26150.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.627198748232906,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.020681111652062562,0.0051702779130156406,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000004635886100,terminal,0.6259300653673744,16,0.29954747196938275,"Вход 23.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,23000.0,0.0,1,0,0.00029088097223658544,0.0,0.0,False,7,23000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6259300653673744,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.018189887877531126,0.0045474719693827815,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004644615100,peripheral,0.1,18,0.1605772930387691,"Связи: вход 1, выход 2; оборот max(вход,выход) 379.7 тыс. KZT. Выраженная роль не установлена.",3,False,1,2,50810.0,379665.0,1,14,0.00037224891832987513,3.478406055209261e-06,7.472249557173785,False,1,379665.0,True,0.0,0.0,12,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.1,0.034999999999999996,0.3002636426531676,0.0750659106632919,0.0020455295019088907,0.0005113823754772227,0.3333333333333333,0.049999999999999996,Главные вклады: поток 379.7 тыс. KZT (+0.075); 1 плательщиков (+0.050).
100000004652395100,consolidator,0.8049999999999999,0,0.415073727569891,Вход от 3 клиентов: 101.5 тыс. KZT; достижим от 7 seed. Схождение потоков. Граница: выход неизвестен.,4,False,3,0,101528.0,0.0,5,0,0.00033383637569719287,0.0,0.0,True,7,101528.0,False,0.0,0.0,1,0,0,1,0.0,0.8049999999999999,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.08029491027956435,0.02007372756989109,0.0,0.0,1.0,0.15,Главные вклады: достижим от 7 seed (+0.245); 3 плательщиков (+0.150). Выход за границей неизвестен.
100000004655046100,peripheral,0.1,18,0.3697451881419646,"Связи: вход 1, выход 0; оборот max(вход,выход) 24.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,24000.0,0.0,1,0,0.0005541514161696112,0.0,0.0,True,9,24000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.9,0.315,0.018980752567858566,0.0047451881419646414,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 9 seed (+0.315); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004657034100,terminal,0.6735560173829691,10,0.32292740937718767,"Вход 141.2 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,141250.0,0.0,1,0,0.00028857727741149025,0.0,0.0,False,7,141250.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6735560173829691,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.11170963750875093,0.027927409377187733,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004659919100,peripheral,0.1,45,0.4245613820491293,"Связи: вход 1, выход 1; оборот max(вход,выход) 110.0 тыс. KZT. Выраженная роль не установлена.",3,False,1,1,110000.0,39000.0,2,1,0.0007202230300236123,1.9131233303650935e-05,0.35454545454545455,False,10,110000.0,False,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",1.0,0.35,0.08699511593601843,0.021748778984004607,0.0112504122604989,0.002812603065124725,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 10 seed (+0.350); 1 плательщиков (+0.050).
100000004662806100,peripheral,0.1,7,0.406698784384887,"Связи: вход 2, выход 2; оборот max(вход,выход) 106.6 тыс. KZT. Выраженная роль не установлена.",1,False,2,2,106585.0,59900.0,2,3,0.00030378514474363065,3.826246660730187e-05,0.5619927757189098,False,8,106585.0,False,58905.0,0.9833889816360601,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.8,0.27999999999999997,0.08429431301855021,0.021073578254637553,0.0225008245209978,0.00562520613024945,0.6666666666666666,0.09999999999999999,Главные вклады: достижим от 8 seed (+0.280); 2 плательщиков (+0.100).
100000004664515100,terminal,0.631846960598335,0,0.30245212026078283,"Вход 37.7 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,37691.0,0.0,1,0,0.0002910550202651051,0.0,0.0,False,7,37691.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.631846960598335,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.02980848104313155,0.007452120260782888,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000004664905100,terminal,0.8158482655292825,16,0.4100525751028835,"Вход 329.0 тыс. KZT от 2 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,2,0,329020.0,0.0,4,0,0.00040939468300372567,0.0,0.0,False,7,329020.0,False,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.8158482655292825,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.26021030041153437,0.06505257510288359,0.0,0.0,0.6666666666666666,0.09999999999999999,Главные вклады: достижим от 7 seed (+0.245); 2 плательщиков (+0.100).
100000004666651100,terminal,0.7895498793744387,72,0.4848696670807634,"Вход 429.2 тыс. KZT от 1 клиентов; выходящих связей 0, depth=2. Кандидат в конечные получатели за период.",2,False,1,0,429250.0,0.0,1,0,0.000454865727330329,0.0,0.0,False,10,429250.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.7895498793744387,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",1.0,0.35,0.33947866832305373,0.08486966708076343,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 10 seed (+0.350); поток 429.2 тыс. KZT (+0.085).
100000004670388100,peripheral,0.1,6,0.4404239385118025,"Связи: вход 1, выход 2; оборот max(вход,выход) 720.0 тыс. KZT. Выраженная роль не установлена.",3,False,1,2,160354.0,720000.0,1,4,0.0005106661437709792,2.0870436331255566e-05,4.490065729573319,False,7,720000.0,True,0.0,0.0,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.7,0.24499999999999997,0.5694225770357569,0.14235564425893923,0.012273177011453345,0.0030682942528633362,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); поток 720.0 тыс. KZT (+0.142).
100000004671609100,terminal,0.6569423131914826,24,0.384771617258186,"Вход 100.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,100000.0,0.0,1,0,0.00029861102308057,0.0,0.0,False,9,100000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6569423131914826,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.9,0.315,0.07908646903274402,0.019771617258186006,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 9 seed (+0.315); 1 плательщиков (+0.050).
100000004673335100,peripheral,0.1,33,0.31081729380654877,"Связи: вход 1, выход 0; оборот max(вход,выход) 80.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,80000.0,0.0,1,0,0.0004904328320990232,0.0,0.0,True,7,80000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.06326917522619523,0.015817293806548807,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000004674178100,peripheral,0.1,13,0.2989543234516372,"Связи: вход 1, выход 0; оборот max(вход,выход) 20.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,20000.0,0.0,1,0,0.00030109722274100886,0.0,0.0,True,7,20000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.015817293806548807,0.003954323451637202,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
